# Domain campaign manifest: if4k. Generated by scripts/gen_domain_manifest.py,
# then COMMITTED -- this file, not the generator, is the source of dispatch.
# Namespace: MANIFEST=configs/campaign_if.tsv CLAIM_DIR=.campaign_if
# (BATCH_TAG=if4k lives in the claim dir; run names become <arm>_s<seed>_if4k,
# so checkpoints and fingerprints never collide with the math campaign's.)
# Columns: wave machine arm seed [note] -- same schema as campaign.tsv.

# -- wave 1: the noise floor, one box on purpose ------------------------------
1	d0	vanilla	0
1	d0	vanilla	1
1	d0	vanilla	2	the three seeds ARE this domain's noise floor

# -- wave 1 pool: every other stock arm x 3 seeds -----------------------------
1	any	a2_coldstart	0	needs=/nonexistent/per-domain-sft-stage1 -- math SFT init on a domain stream answers no registered question; unlock = build the domain's own stage-1 and repoint arms.yaml, a pin move
1	any	a2_coldstart	1	needs=/nonexistent/per-domain-sft-stage1 -- math SFT init on a domain stream answers no registered question; unlock = build the domain's own stage-1 and repoint arms.yaml, a pin move
1	any	a2_coldstart	2	needs=/nonexistent/per-domain-sft-stage1 -- math SFT init on a domain stream answers no registered question; unlock = build the domain's own stage-1 and repoint arms.yaml, a pin move
1	any	b1_skew_kl	0
1	any	b1_skew_kl	1
1	any	b1_skew_kl	2
1	any	b2_forward_kl	0
1	any	b2_forward_kl	1
1	any	b2_forward_kl	2
1	d2	b3_eopd_gate	0	4-GPU family; box width seeded by the worker
1	d3	b3_eopd_gate	1	4-GPU family; box width seeded by the worker
1	d4	b3_eopd_gate	2	4-GPU family; box width seeded by the worker
1	any	b4_jsd	0
1	any	b4_jsd	1
1	any	b4_jsd	2
1	any	b4_jsd_b0.1	0
1	any	b4_jsd_b0.1	1
1	any	b4_jsd_b0.1	2
1	any	b4_jsd_b0.9	0
1	any	b4_jsd_b0.9	1
1	any	b4_jsd_b0.9	2
1	any	b5_k2	0
1	any	b5_k2	1
1	any	b5_k2	2
1	any	c1_lsm_topk32_renorm	0
1	any	c1_lsm_topk32_renorm	1
1	any	c1_lsm_topk32_renorm	2
1	any	c1_direct	0
1	any	c1_direct	1
1	any	c1_direct	2
1	any	c1_tailbucket	0
1	any	c1_tailbucket	1
1	any	c1_tailbucket	2
1	any	c2_quantile_budget	0
1	any	c2_quantile_budget	1
1	any	c2_quantile_budget	2
1	any	c2_qb_fixed8	0
1	any	c2_qb_fixed8	1
1	any	c2_qb_fixed8	2
1	any	c2_qb_perseq	0
1	any	c2_qb_perseq	1
1	any	c2_qb_perseq	2
1	any	c3_intersection	0
1	any	c3_intersection	1
1	any	c3_intersection	2
1	any	c4_pi_tail_budget	0
1	any	c4_pi_tail_budget	1
1	any	c4_pi_tail_budget	2
1	d2	d1_tip	0	4-GPU family; box width seeded by the worker
1	d3	d1_tip	1	4-GPU family; box width seeded by the worker
1	d4	d1_tip	2	4-GPU family; box width seeded by the worker
1	d2	d2_selectkd	0	4-GPU family; box width seeded by the worker
1	d3	d2_selectkd	1	4-GPU family; box width seeded by the worker
1	d4	d2_selectkd	2	4-GPU family; box width seeded by the worker
1	d2	d3_teachability	0	4-GPU family; box width seeded by the worker
1	d3	d3_teachability	1	4-GPU family; box width seeded by the worker
1	d4	d3_teachability	2	4-GPU family; box width seeded by the worker
1	any	e1_pl_rank	0
1	any	e1_pl_rank	1
1	any	e1_pl_rank	2
1	any	e2_set_coverage	0
1	any	e2_set_coverage	1
1	any	e2_set_coverage	2
1	any	e1_pl_rank_a0	0
1	any	e1_pl_rank_a0	1
1	any	e1_pl_rank_a0	2
1	any	e2_set_coverage_a0	0
1	any	e2_set_coverage_a0	1
1	any	e2_set_coverage_a0	2
1	any	e3_zvalue	0
1	any	e3_zvalue	1
1	any	e3_zvalue	2
1	any	f1_soft_log	0
1	any	f1_soft_log	1
1	any	f1_soft_log	2
1	any	f2_hard_clip	0
1	any	f2_hard_clip	1
1	any	f2_hard_clip	2
1	any	f3_power	0
1	any	f3_power	1
1	any	f3_power	2
1	any	f2_clip2.3	0
1	any	f2_clip2.3	1
1	any	f2_clip2.3	2
1	any	f4_posclip	0
1	any	f4_posclip	1
1	any	f4_posclip	2
1	any	f5_tanh	0
1	any	f5_tanh	1
1	any	f5_tanh	2
1	any	g1_verified_only	0
1	any	g1_verified_only	1
1	any	g1_verified_only	2
1	d2	vanilla_n8	0	4-GPU family; box width seeded by the worker
1	d3	vanilla_n8	1	4-GPU family; box width seeded by the worker
1	d4	vanilla_n8	2	4-GPU family; box width seeded by the worker
1	d2	j1_kdrl	0	4-GPU family; box width seeded by the worker
1	d3	j1_kdrl	1	4-GPU family; box width seeded by the worker
1	d4	j1_kdrl	2	4-GPU family; box width seeded by the worker
1	d2	g2_fire_likelihood	0	4-GPU family; box width seeded by the worker
1	d3	g2_fire_likelihood	1	4-GPU family; box width seeded by the worker
1	d4	g2_fire_likelihood	2	4-GPU family; box width seeded by the worker
1	any	g4_failure_only	0
1	any	g4_failure_only	1
1	any	g4_failure_only	2
1	any	g5_rgopd_gate	0
1	any	g5_rgopd_gate	1
1	any	g5_rgopd_gate	2
1	any	h4_random_scatter	0
1	any	h4_random_scatter	1
1	any	h4_random_scatter	2
1	any	h5_gen100	0
1	any	h5_gen100	1
1	any	h5_gen100	2
1	any	h1_first_segment	0
1	any	h1_first_segment	1
1	any	h1_first_segment	2
1	any	h2_last_segment	0
1	any	h2_last_segment	1
1	any	h2_last_segment	2
1	any	h3_random_segment	0
1	any	h3_random_segment	1
1	any	h3_random_segment	2
